VIN,Customer name and contact info,Date,Odometer reading,Complaint,Diagnosis,Recommended,ServicePerformed,Parts used,Labor hours billed,Technician,Invoice total,Make,Model,Year,Efficiency_Deviation,Efficiency_Loss,Estimated_Loss,Repeat_45d,Prev_Date,Days_Since_Last,Complaint_Similarity,Suspected_Misdiagnosis,Cluster_ID
1C4RJFAG4FC123456,Robert Doe | +1-946-957-3855,2022-01-17,8947,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000164,Jane Smith | +1-469-282-5116,2023-01-03,58502,battery keeps dying,Blown head gasket,Brake pad replacement,Alternator replacement,Starter motor,2.3,Mike Johnson,441.48,Chevrolet,Suburban,2013,0.44119294404985004,0.0,0.0,0,2022-01-14,354.0,1.0,0,2
SYNTHVIN000164,Jane Smith | +1-469-282-5116,2024-01-26,72082,battery keeps dying,Blown head gasket,Brake pad replacement,Alternator replacement,Starter motor,2.3,Mike Johnson,441.48,Chevrolet,Suburban,2013,0.44119294404985004,0.0,0.0,0,2023-01-03,388.0,1.0,0,2
SYNTHVIN000165,James Hodges | +1-611-101-7838,2021-12-08,42246,steering vibration,Starter motor worn,Spark plug replacement,Sensor replacement,Refrigerant,1.1,Mike Johnson,166.33,Jeep,Wrangler,2001,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000165,James Hodges | +1-611-101-7838,2022-12-23,55546,steering vibration,Starter motor worn,Spark plug replacement,Sensor replacement,Refrigerant,1.1,Mike Johnson,166.33,Jeep,Wrangler,2001,-0.8151055423130481,0.0,0.0,0,2021-12-08,380.0,1.0000000000000002,0,4
SYNTHVIN000165,James Hodges | +1-611-101-7838,2024-01-05,68776,steering vibration,Starter motor worn,Spark plug replacement,Sensor replacement,Refrigerant,1.1,Mike Johnson,166.33,Jeep,Wrangler,2001,-0.8151055423130481,0.0,0.0,0,2022-12-23,378.0,1.0000000000000002,0,4
SYNTHVIN000165,James Hodges | +1-611-101-7838,2024-01-27,69546,Follow-up: steering vibration,Starter motor worn,Spark plug replacement,Sensor replacement,Refrigerant,1.1,Mike Johnson,166.33,Jeep,Wrangler,2001,-0.8151055423130481,0.0,0.0,1,2024-01-05,22.0,0.7280118595294013,1,0
SYNTHVIN000166,Jane Brown | +1-871-515-2569,2022-01-02,31378,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000166,Jane Brown | +1-871-515-2569,2023-01-02,44153,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,2022-01-02,365.0,1.0000000000000002,0,2
SYNTHVIN000166,Jane Brown | +1-871-515-2569,2023-12-04,55913,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,2023-01-02,336.0,1.0000000000000002,0,2
SYNTHVIN000167,Laura Johnson | +1-962-574-2297,2021-12-27,43811,Excessive exhaust smoke,Low refrigerant level,Head gasket replacement,Spark plug replacement,Wheel weights,0.7,Mike Johnson,128.95,Ford,Escape,2014,-1.2338717044340144,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000167,Laura Johnson | +1-962-574-2297,2023-07-08,63341,Excessive exhaust smoke,Low refrigerant level,Head gasket replacement,Spark plug replacement,Wheel weights,0.7,Mike Johnson,128.95,Ford,Escape,2014,-1.2338717044340144,0.0,0.0,0,2021-12-27,558.0,1.0,0,4
SYNTHVIN000168,Carlos Smith | +1-498-228-8475,2022-01-02,64714,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000168,Carlos Smith | +1-498-228-8475,2023-08-01,84874,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,2022-01-02,576.0,1.0000000000000002,0,0
SYNTHVIN000169,Jane Brown | +1-871-515-2569,2021-12-08,8861,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000169,Jane Brown | +1-871-515-2569,2022-12-26,22266,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,2021-12-08,383.0,1.0000000000000002,0,2
SYNTHVIN000169,Jane Brown | +1-871-515-2569,2024-01-10,35566,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,2022-12-26,380.0,1.0000000000000002,0,2
SYNTHVIN000170,Laura Smith | +1-492-562-3404,2021-12-06,18316,Check engine light on,Worn alternator bearings,Alternator replacement,Deferred,Alternator,2.2,Mike Johnson,476.12,Volkswagen,Jetta,2013,0.3365014035196089,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000170,Laura Smith | +1-492-562-3404,2023-07-27,39246,Check engine light on,Worn alternator bearings,Alternator replacement,Deferred,Alternator,2.2,Mike Johnson,476.12,Volkswagen,Jetta,2013,0.3365014035196089,0.0,0.0,0,2021-12-06,598.0,1.0,0,2
SYNTHVIN000171,Jane Smith | +1-469-282-5116,2022-01-05,26803,Check engine light on,Loose gas cap,Brake pad replacement,Brake pad replacement,Spark plugs,1.3,Carlos Garcia,228.4,Chevrolet,Suburban,2013,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000171,Jane Smith | +1-469-282-5116,2023-08-01,46858,Check engine light on,Loose gas cap,Brake pad replacement,Brake pad replacement,Spark plugs,1.3,Carlos Garcia,228.4,Chevrolet,Suburban,2013,-0.6057224612525651,0.0,0.0,0,2022-01-05,573.0,1.0,0,4
SYNTHVIN000172,Jane Davis | +1-706-187-4360,2022-01-14,27478,Brakes squeaking,Worn brake pads,Cap inspection or replacement,Rotor machining or replacement,Starter motor,2.2,Laura Smith,361.17,Hyundai,Sonata,2015,0.3365014035196089,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000172,Jane Davis | +1-706-187-4360,2023-07-30,47148,Brakes squeaking,Worn brake pads,Cap inspection or replacement,Rotor machining or replacement,Starter motor,2.2,Laura Smith,361.17,Hyundai,Sonata,2015,0.3365014035196089,0.0,0.0,0,2022-01-14,562.0,1.0000000000000002,0,2
SYNTHVIN000173,John Martinez | +1-598-904-9333,2021-12-31,63548,grinding noise on start,Faulty O2 sensor,Cap inspection or replacement,Transmission fluid flush,Oil pan gasket,2.7,Laura Smith,433.81,Honda,Civic,2012,0.8599591061708165,65.0715,65.0715,0,,,0.0,0,1
SYNTHVIN000174,John Martinez | +1-843-689-8379,2021-12-28,16987,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000174,John Martinez | +1-843-689-8379,2022-09-28,26577,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,2021-12-28,274.0,1.0,0,4
SYNTHVIN000174,John Martinez | +1-843-689-8379,2023-06-07,35397,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,2022-09-28,252.0,1.0,0,4
SYNTHVIN000174,John Martinez | +1-843-689-8379,2024-04-02,45897,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,2023-06-07,300.0,1.0,0,4
SYNTHVIN000175,Carlos Smith | +1-498-228-8475,2022-01-14,33371,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000175,Carlos Smith | +1-498-228-8475,2022-10-23,43241,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,2022-01-14,282.0,1.0000000000000002,0,4
SYNTHVIN000175,Carlos Smith | +1-498-228-8475,2023-06-01,50976,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,2022-10-23,221.0,1.0000000000000002,0,4
SYNTHVIN000175,Carlos Smith | +1-498-228-8475,2023-07-01,52026,Follow-up: oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,1,2023-06-01,30.0,0.8281040499206904,1,4
SYNTHVIN000175,Carlos Smith | +1-498-228-8475,2024-04-14,62106,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,2023-07-01,288.0,1.0000000000000002,0,0
SYNTHVIN000176,John Martinez | +1-598-904-9333,2022-01-30,13660,Brakes squeaking,Starter motor worn,Brake pad replacement,Battery replacement,Alternator,2.3,Laura Smith,450.21,Honda,Civic,2012,0.44119294404985004,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000176,John Martinez | +1-598-904-9333,2023-01-15,25910,Brakes squeaking,Starter motor worn,Brake pad replacement,Battery replacement,Alternator,2.3,Laura Smith,450.21,Honda,Civic,2012,0.44119294404985004,0.0,0.0,0,2022-01-30,350.0,1.0000000000000002,0,2
SYNTHVIN000176,John Martinez | +1-598-904-9333,2023-12-21,37810,Brakes squeaking,Starter motor worn,Brake pad replacement,Battery replacement,Alternator,2.3,Laura Smith,450.21,Honda,Civic,2012,0.44119294404985004,0.0,0.0,0,2023-01-15,340.0,1.0000000000000002,0,2
SYNTHVIN000177,Mike Anderson | +1-343-747-6372,2021-12-16,30561,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000177,Mike Anderson | +1-343-747-6372,2022-07-11,37806,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2021-12-16,207.0,1.0,0,2
SYNTHVIN000177,Mike Anderson | +1-343-747-6372,2023-04-09,47326,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2022-07-11,272.0,1.0,0,2
SYNTHVIN000177,Mike Anderson | +1-343-747-6372,2023-10-29,54431,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2023-04-09,203.0,1.0,0,2
SYNTHVIN000177,Mike Anderson | +1-343-747-6372,2024-06-19,62621,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2023-10-29,234.0,1.0,0,0
SYNTHVIN000178,Carlos Smith | +1-498-228-8475,2022-01-23,56945,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000178,Carlos Smith | +1-498-228-8475,2022-12-17,68425,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,2022-01-23,328.0,1.0,0,0
SYNTHVIN000178,Carlos Smith | +1-498-228-8475,2024-01-31,82775,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,2022-12-17,410.0,1.0,0,0
SYNTHVIN000179,James Johnson | +1-275-769-4355,2021-12-24,69525,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000179,James Johnson | +1-275-769-4355,2022-09-18,78905,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,2021-12-24,268.0,1.0000000000000002,0,0
SYNTHVIN000179,James Johnson | +1-275-769-4355,2023-07-26,89790,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,2022-09-18,311.0,1.0000000000000002,0,0
SYNTHVIN000179,James Johnson | +1-275-769-4355,2024-03-26,98330,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,2023-07-26,244.0,1.0000000000000002,0,0
SYNTHVIN000180,Jane Brown | +1-871-515-2569,2022-01-23,54066,battery keeps dying,Low refrigerant level,Tire balancing,Starter motor replacement,Alternator,1.9,John Doe,318.35,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000180,Jane Brown | +1-871-515-2569,2023-07-09,72686,battery keeps dying,Low refrigerant level,Tire balancing,Starter motor replacement,Alternator,1.9,John Doe,318.35,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,2022-01-23,532.0,1.0,0,0
SYNTHVIN000181,Robert Doe | +1-946-957-3855,2022-01-11,51253,steering vibration,Faulty spark plugs,Throttle body cleaning,Electrical diagnostic and repair,Wheel weights,0.9,Tina Brown,248.54,Jeep,Grand Cherokee,2015,-1.0244886233735313,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000181,Robert Doe | +1-946-957-3855,2023-07-23,70783,steering vibration,Faulty spark plugs,Throttle body cleaning,Electrical diagnostic and repair,Wheel weights,0.9,Tina Brown,248.54,Jeep,Grand Cherokee,2015,-1.0244886233735313,0.0,0.0,0,2022-01-11,558.0,1.0000000000000002,0,0
SYNTHVIN000182,Emily Johnson | +1-426-123-2422,2022-01-08,54534,Grinding noise when starting,Cracked oil pan,Oil pan replacement,Spark plug replacement,Alternator,1.7,Laura Smith,422.17,Honda,Accord,2003,-0.18695629913159903,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000182,Emily Johnson | +1-426-123-2422,2022-09-16,63319,Grinding noise when starting,Cracked oil pan,Oil pan replacement,Spark plug replacement,Alternator,1.7,Laura Smith,422.17,Honda,Accord,2003,-0.18695629913159903,0.0,0.0,0,2022-01-08,251.0,1.0,0,2
SYNTHVIN000182,Emily Johnson | +1-426-123-2422,2023-06-24,73154,Grinding noise when starting,Cracked oil pan,Oil pan replacement,Spark plug replacement,Alternator,1.7,Laura Smith,422.17,Honda,Accord,2003,-0.18695629913159903,0.0,0.0,0,2022-09-16,281.0,1.0,0,0
SYNTHVIN000182,Emily Johnson | +1-426-123-2422,2024-03-11,82289,Grinding noise when starting,Cracked oil pan,Oil pan replacement,Spark plug replacement,Alternator,1.7,Laura Smith,422.17,Honda,Accord,2003,-0.18695629913159903,0.0,0.0,0,2023-06-24,261.0,1.0,0,0
SYNTHVIN000183,Jane Brown | +1-871-515-2569,2022-01-01,29300,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000183,Jane Brown | +1-871-515-2569,2023-07-12,48795,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,2022-01-01,557.0,1.0000000000000002,0,2
SYNTHVIN000184,John Martinez | +1-843-689-8379,2021-12-20,51274,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000184,John Martinez | +1-843-689-8379,2022-08-24,59919,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,2021-12-20,247.0,1.0,0,4
SYNTHVIN000184,John Martinez | +1-843-689-8379,2023-03-15,67024,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,2022-08-24,203.0,1.0,0,0
SYNTHVIN000184,John Martinez | +1-843-689-8379,2023-09-21,73674,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,2023-03-15,190.0,1.0,0,0
SYNTHVIN000184,John Martinez | +1-843-689-8379,2024-05-06,81654,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,2023-09-21,228.0,1.0,0,0
SYNTHVIN000185,Robert Doe | +1-946-957-3855,2021-12-29,23379,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000185,Robert Doe | +1-946-957-3855,2022-06-12,29154,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2021-12-29,165.0,1.0,0,4
SYNTHVIN000185,Robert Doe | +1-946-957-3855,2023-01-09,36539,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2022-06-12,211.0,1.0,0,4
SYNTHVIN000185,Robert Doe | +1-946-957-3855,2023-06-29,42524,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2023-01-09,171.0,1.0,0,4
SYNTHVIN000185,Robert Doe | +1-946-957-3855,2024-01-06,49209,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2023-06-29,191.0,1.0,0,4
SYNTHVIN000185,Robert Doe | +1-946-957-3855,2024-07-17,55964,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2024-01-06,193.0,1.0,0,4
SYNTHVIN000186,James Johnson | +1-275-769-4355,2022-01-16,42349,steering vibration,Oil pan gasket leak,Alternator replacement,Spark plug replacement,Transmission fluid,2.8,Tina Brown,429.32,Ford,Mustang,1998,0.9646506467010577,64.398,64.398,0,,,0.0,0,1
SYNTHVIN000186,James Johnson | +1-275-769-4355,2023-01-23,55369,steering vibration,Oil pan gasket leak,Alternator replacement,Spark plug replacement,Transmission fluid,2.8,Tina Brown,429.32,Ford,Mustang,1998,0.9646506467010577,64.398,64.398,0,2022-01-16,372.0,1.0000000000000002,0,1
SYNTHVIN000186,James Johnson | +1-275-769-4355,2023-12-14,66744,steering vibration,Oil pan gasket leak,Alternator replacement,Spark plug replacement,Transmission fluid,2.8,Tina Brown,429.32,Ford,Mustang,1998,0.9646506467010577,64.398,64.398,0,2023-01-23,325.0,1.0000000000000002,0,1
SYNTHVIN000187,Emily Johnson | +1-426-123-2422,2021-12-19,67978,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000187,Emily Johnson | +1-426-123-2422,2023-06-24,87298,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,2021-12-19,552.0,1.0000000000000002,0,0
SYNTHVIN000187,Emily Johnson | +1-426-123-2422,2023-07-14,87998,Follow-up: Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,1,2023-06-24,20.0,0.7688625318627549,1,0
SYNTHVIN000188,James Brown | +1-508-906-6497,2022-01-26,59961,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000188,James Brown | +1-508-906-6497,2022-09-09,67871,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2022-01-26,226.0,1.0000000000000002,0,0
SYNTHVIN000188,James Brown | +1-508-906-6497,2023-06-18,77741,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2022-09-09,282.0,1.0000000000000002,0,0
SYNTHVIN000188,James Brown | +1-508-906-6497,2024-03-14,87191,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2023-06-18,270.0,1.0000000000000002,0,0
SYNTHVIN000189,Carlos Smith | +1-498-228-8475,2021-12-08,34098,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000189,Carlos Smith | +1-498-228-8475,2023-06-27,53908,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,2021-12-08,566.0,1.0000000000000002,0,4
